1975.04.30,1975,4,30,1,1,,,22,0,0,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044
1975.04.30,1975,4,30,2,2,4,up,40,0,0,/en/players/ken-rosewall/r075/overview,ken-rosewall,r075
1975.04.30,1975,4,30,2,2,3,up,22,0,0,/en/players/guillermo-vilas/v028/overview,guillermo-vilas,v028
1975.04.30,1975,4,30,4,4,,,30,0,0,/en/players/john-newcombe/n044/overview,john-newcombe,n044
1975.04.30,1975,4,30,5,5,3,down,18,0,0,/en/players/bjorn-borg/b058/overview,bjorn-borg,b058
1975.04.30,1975,4,30,6,6,3,down,36,0,0,/en/players/rod-laver/l058/overview,rod-laver,l058
1975.04.30,1975,4,30,7,7,,,28,0,0,/en/players/ilie-nastase/n008/overview,ilie-nastase,n008
1975.04.30,1975,4,30,8,8,,,31,0,0,/en/players/arthur-ashe/a063/overview,arthur-ashe,a063
1975.04.30,1975,4,30,9,9,,,31,0,0,/en/players/tom-okker/o032/overview,tom-okker,o032
1975.04.30,1975,4,30,10,10,,,26,0,0,/en/players/manuel-orantes/o017/overview,manuel-orantes,o017
1975.04.30,1975,4,30,11,11,1,up,33,0,0,/en/players/marty-riessen/r055/overview,marty-riessen,r055
1975.04.30,1975,4,30,12,12,1,down,28,0,0,/en/players/stan-smith/s060/overview,stan-smith,s060
1975.04.30,1975,4,30,13,13,,,23,0,0,/en/players/john-alexander/a014/overview,john-alexander,a014
1975.04.30,1975,4,30,14,14,,,23,0,0,/en/players/roscoe-tanner/t006/overview,roscoe-tanner,t006
1975.04.30,1975,4,30,15,15,,,22,0,0,/en/players/harold-solomon/s065/overview,harold-solomon,s065
1975.04.30,1975,4,30,16,16,1,up,21,0,0,/en/players/raul-ramirez/r065/overview,raul-ramirez,r065
1975.04.30,1975,4,30,17,17,2,up,20,0,0,/en/players/vitas-gerulaitis/g008/overview,vitas-gerulaitis,g008
1975.04.30,1975,4,30,18,18,3,down,24,0,0,/en/players/dick-stockton/s090/overview,dick-stockton,s090
1975.04.30,1975,4,30,19,19,4,up,29,0,0,/en/players/tony-roche/r073/overview,tony-roche,r073
1975.04.30,1975,4,30,20,20,,,28,0,0,/en/players/onny-parun/p070/overview,onny-parun,p070
1975.04.30,1975,4,30,21,21,3,down,30,0,0,/en/players/alex-metreveli/m271/overview,alex-metreveli,m271
1975.04.30,1975,4,30,22,22,1,down,29,0,0,/en/players/jan-kodes/k049/overview,jan-kodes,k049
1975.04.30,1975,4,30,23,23,5,up,23,0,0,/en/players/brian-gottfried/g029/overview,brian-gottfried,g029
1975.04.30,1975,4,30,24,24,2,down,28,0,0,/en/players/cliff-richey/r071/overview,cliff-richey,r071
1975.04.30,1975,4,30,25,25,3,up,31,0,0,/en/players/mark-cox/c090/overview,mark-cox,c090
1975.04.30,1975,4,30,26,26,2,down,24,0,0,/en/players/eddie-dibbs/d026/overview,eddie-dibbs,d026
1975.04.30,1975,4,30,27,27,2,down,28,0,0,/en/players/jaime-fillol-sr./f024/overview,jaime-fillol-sr.,f024
1975.04.30,1975,4,30,28,28,2,down,33,0,0,/en/players/francois-jauffret/j031/overview,francois-jauffret,j031
1975.04.30,1975,4,30,29,29,18,up,27,0,0,/en/players/robert-lutz/l045/overview,robert-lutz,l045
1975.04.30,1975,4,30,30,30,3,down,26,0,0,/en/players/andrew-pattison/p074/overview,andrew-pattison,p074
1975.04.30,1975,4,30,31,31,6,up,33,0,0,/en/players/cliff-drysdale/d082/overview,cliff-drysdale,d082
1975.04.30,1975,4,30,32,32,1,up,23,0,0,/en/players/sandy-mayer/m039/overview,sandy-mayer,m039
1975.04.30,1975,4,30,33,33,12,up,25,0,0,/en/players/phil-dent/d074/overview,phil-dent,d074
1975.04.30,1975,4,30,34,34,,,27,0,0,/en/players/ismail-el-shafei/e038/overview,ismail-el-shafei,e038
1975.04.30,1975,4,30,34,34,27,up,20,0,0,/en/players/buster-c.-mottram/m154/overview,buster-c.-mottram,m154
1975.04.30,1975,4,30,36,36,3,up,21,0,0,/en/players/vijay-amritraj/a022/overview,vijay-amritraj,a022
1975.04.30,1975,4,30,37,37,5,down,33,0,0,/en/players/juan-gisbert-sr/g076/overview,juan-gisbert-sr,g076
1975.04.30,1975,4,30,38,38,2,down,18,0,0,/en/players/billy-martin/m138/overview,billy-martin,m138
1975.04.30,1975,4,30,39,39,1,up,33,0,0,/en/players/roger-taylor/t050/overview,roger-taylor,t050
1975.04.30,1975,4,30,40,40,9,down,23,0,0,/en/players/kim-warwick/w006/overview,kim-warwick,w006
1975.04.30,1975,4,30,41,41,11,down,29,0,0,/en/players/tom-gorman/g078/overview,tom-gorman,g078
1975.04.30,1975,4,30,42,42,7,down,29,0,0,/en/players/thomas-koch/k036/overview,thomas-koch,k036
1975.04.30,1975,4,30,43,43,5,down,29,0,0,/en/players/allan-stone/s148/overview,allan-stone,s148
1975.04.30,1975,4,30,44,44,2,up,35,0,0,/en/players/bob-hewitt/h058/overview,bob-hewitt,h058
1975.04.30,1975,4,30,44,44,3,down,24,0,0,/en/players/adriano-panatta/p059/overview,adriano-panatta,p059
1975.04.30,1975,4,30,46,46,2,down,31,0,0,/en/players/charlie-pasarell/p072/overview,charlie-pasarell,p072
1975.04.30,1975,4,30,47,47,4,down,23,0,0,/en/players/ross-case/c020/overview,ross-case,c020
1975.04.30,1975,4,30,48,48,,,23,0,0,/en/players/paolo-bertolucci/b129/overview,paolo-bertolucci,b129
1975.04.30,1975,4,30,49,49,,,26,0,0,/en/players/jurgen-fassbender/f068/overview,jurgen-fassbender,f068
1975.04.30,1975,4,30,50,50,,,25,0,0,/en/players/karl-meiler/m055/overview,karl-meiler,m055
1975.04.30,1975,4,30,51,51,9,down,25,0,0,/en/players/jeff-borowiak/b059/overview,jeff-borowiak,b059
1975.04.30,1975,4,30,52,52,,,27,0,0,/en/players/hans-jurgen-pohmann/p082/overview,hans-jurgen-pohmann,p082
1975.04.30,1975,4,30,53,53,1,up,24,0,0,/en/players/jiri-hrebec/h066/overview,jiri-hrebec,h066
1975.04.30,1975,4,30,54,54,12,up,26,0,0,/en/players/brian-fairlie/f066/overview,brian-fairlie,f066
1975.04.30,1975,4,30,55,55,2,down,20,0,0,/en/players/balazs-taroczy/t007/overview,balazs-taroczy,t007
1975.04.30,1975,4,30,56,56,3,up,22,0,0,/en/players/corrado-barazzutti/b007/overview,corrado-barazzutti,b007
1975.04.30,1975,4,30,57,57,6,down,24,0,0,/en/players/geoff-masters/m139/overview,geoff-masters,m139
1975.04.30,1975,4,30,58,58,1,down,22,0,0,/en/players/jose-higueras/h019/overview,jose-higueras,h019
1975.04.30,1975,4,30,59,59,1,down,24,0,0,/en/players/erik-van-dillen/v049/overview,erik-van-dillen,v049
1975.04.30,1975,4,30,60,60,5,down,30,0,0,/en/players/dick-crealy/c093/overview,dick-crealy,c093
1975.04.30,1975,4,30,60,60,4,up,38,0,0,/en/players/roy-emerson/e030/overview,roy-emerson,e030
1975.04.30,1975,4,30,62,62,1,up,25,0,0,/en/players/patrice-dominguez/d080/overview,patrice-dominguez,d080
1975.04.30,1975,4,30,63,63,8,down,34,0,0,/en/players/bob--carmichael/c080/overview,bob--carmichael,c080
1975.04.30,1975,4,30,64,64,2,down,24,0,0,/en/players/charles-owens/o033/overview,charles-owens,o033
1975.04.30,1975,4,30,65,65,3,up,28,0,0,/en/players/sherwood-stewart/s082/overview,sherwood-stewart,s082
1975.04.30,1975,4,30,66,66,13,up,32,0,0,/en/players/frew-mcmillan/m111/overview,frew-mcmillan,m111
1975.04.30,1975,4,30,67,67,,,29,0,0,/en/players/ray-ruffels/r076/overview,ray-ruffels,r076
1975.04.30,1975,4,30,68,68,8,down,25,0,0,/en/players/paul-gerken/g073/overview,paul-gerken,g073
1975.04.30,1975,4,30,69,69,5,up,22,0,0,/en/players/wojtek-fibak/f020/overview,wojtek-fibak,f020
1975.04.30,1975,4,30,70,70,5,down,31,0,0,/en/players/hans-joachim-ploetz/p081/overview,hans-joachim-ploetz,p081
1975.04.30,1975,4,30,71,71,,,23,0,0,/en/players/john-andrews/a062/overview,john-andrews,a062
1975.04.30,1975,4,30,72,72,,,26,0,0,/en/players/john-yuill/y008/overview,john-yuill,y008
1975.04.30,1975,4,30,73,73,3,up,20,0,0,/en/players/trey-waltke/w045/overview,trey-waltke,w045
1975.04.30,1975,4,30,74,74,4,down,27,0,0,/en/players/marcelo-lara/l057/overview,marcelo-lara,l057
1975.04.30,1975,4,30,75,75,5,up,31,0,0,/en/players/milan-holecek/h059/overview,milan-holecek,h059
1975.04.30,1975,4,30,75,75,2,down,25,0,0,/en/players/patrick-proisy/p085/overview,patrick-proisy,p085
1975.04.30,1975,4,30,77,77,1,down,30,0,0,/en/players/patricio-cornejo/c088/overview,patricio-cornejo,c088
1975.04.30,1975,4,30,78,78,9,down,28,0,0,/en/players/raymond-moore/m118/overview,raymond-moore,m118
1975.04.30,1975,4,30,79,79,1,down,27,0,0,/en/players/jairo-velasco-sr/v294/overview,jairo-velasco-sr,v294
1975.04.30,1975,4,30,80,80,3,up,21,0,0,/en/players/john-whitlinger/w051/overview,john-whitlinger,w051
1975.04.30,1975,4,30,81,81,13,up,27,0,0,/en/players/jun-kamiwazumi/k002/overview,jun-kamiwazumi,k002
1975.04.30,1975,4,30,82,82,4,up,26,0,0,/en/players/hans-kary/k041/overview,hans-kary,k041
1975.04.30,1975,4,30,83,83,2,up,37,0,0,/en/players/barry-phillips-moore/p078/overview,barry-phillips-moore,p078
1975.04.30,1975,4,30,84,84,,,25,0,0,/en/players/antonio-zugarelli/z013/overview,antonio-zugarelli,z013
1975.04.30,1975,4,30,85,85,19,up,24,0,0,/en/players/fred-mcnair-iv/m146/overview,fred-mcnair-iv,m146
1975.04.30,1975,4,30,86,86,4,down,20,0,0,/en/players/john-lloyd/l036/overview,john-lloyd,l036
1975.04.30,1975,4,30,86,86,1,up,23,0,0,/en/players/rolf-thung/t051/overview,rolf-thung,t051
1975.04.30,1975,4,30,88,88,7,down,27,0,0,/en/players/georges-goven/g031/overview,georges-goven,g031
1975.04.30,1975,4,30,88,88,14,up,34,0,0,/en/players/jose-edison-mandarino/m135/overview,jose-edison-mandarino,m135
1975.04.30,1975,4,30,88,88,2,up,35,0,0,/en/players/nikola-pilic/p080/overview,nikola-pilic,p080
1975.04.30,1975,4,30,88,88,19,up,21,0,0,/en/players/ulrich-pinner/p034/overview,ulrich-pinner,p034
1975.04.30,1975,4,30,92,92,5,down,23,0,0,/en/players/anand-amritraj/a021/overview,anand-amritraj,a021
1975.04.30,1975,4,30,93,93,5,up,23,0,0,/en/players/grover-raz-reid/r068/overview,grover-raz-reid,r068
1975.04.30,1975,4,30,94,94,5,down,20,0,0,/en/players/paul-kronk/k073/overview,paul-kronk,k073
1975.04.30,1975,4,30,95,95,4,up,25,0,0,/en/players/syd-ball/b106/overview,syd-ball,b106
1975.04.30,1975,4,30,95,95,10,up,24,0,0,/en/players/antonio-munoz/m156/overview,antonio-munoz,m156
1975.04.30,1975,4,30,97,97,2,down,25,0,0,/en/players/haroon-rahim/r063/overview,haroon-rahim,r063
1975.04.30,1975,4,30,98,98,1,down,29,0,0,/en/players/jun-kuki/k054/overview,jun-kuki,k054
1975.04.30,1975,4,30,98,98,3,up,28,0,0,/en/players/ivan-molina/m152/overview,ivan-molina,m152
1975.04.30,1975,4,30,100,100,5,down,26,0,0,/en/players/bob-giltinan/g074/overview,bob-giltinan,g074
1975.04.30,1975,4,30,101,101,26,down,31,0,0,/en/players/clark-graebner/g079/overview,clark-graebner,g079
1975.04.30,1975,4,30,102,102,10,down,28,0,0,/en/players/julian-ganzabal/g068/overview,julian-ganzabal,g068
1975.04.30,1975,4,30,103,103,10,down,23,0,0,/en/players/steve-krulevitz/k053/overview,steve-krulevitz,k053
1975.04.30,1975,4,30,104,104,13,down,28,0,0,/en/players/teimuraz-kakulia/k105/overview,teimuraz-kakulia,k105
1975.04.30,1975,4,30,105,105,12,up,24,0,0,/en/players/birger-andersson/a086/overview,birger-andersson,a086
1975.04.30,1975,4,30,106,106,,,23,0,0,/en/players/jeff-austin/a065/overview,jeff-austin,a065
1975.04.30,1975,4,30,107,107,4,down,25,0,0,/en/players/mike-estep/e040/overview,mike-estep,e040
1975.04.30,1975,4,30,108,108,8,down,30,0,0,/en/players/colin-dibley/d076/overview,colin-dibley,d076
1975.04.30,1975,4,30,109,109,,,30,0,0,/en/players/william-brown/b134/overview,william-brown,b134
1975.04.30,1975,4,30,110,110,2,up,29,0,0,/en/players/joaquin-loyo-mayo/l066/overview,joaquin-loyo-mayo,l066
1975.04.30,1975,4,30,111,111,3,down,27,0,0,/en/players/dick-dell/d073/overview,dick-dell,d073
1975.04.30,1975,4,30,112,112,,,26,0,0,/en/players/bernard-mignot/m151/overview,bernard-mignot,m151
1975.04.30,1975,4,30,113,113,3,down,27,0,0,/en/players/zeljko-franulovic/f074/overview,zeljko-franulovic,f074
1975.04.30,1975,4,30,114,114,,,24,0,0,/en/players/rick-fisher/f070/overview,rick-fisher,f070
1975.04.30,1975,4,30,115,115,7,up,21,0,0,/en/players/robert-kreiss/k052/overview,robert-kreiss,k052
1975.04.30,1975,4,30,115,115,,,,0,0,/en/players/jan-pisecky/p167/overview,jan-pisecky,p167
1975.04.30,1975,4,30,117,117,3,up,25,0,0,/en/players/doug-crawford/c053/overview,doug-crawford,c053
1975.04.30,1975,4,30,118,118,5,up,22,0,0,/en/players/mike-cahill/c075/overview,mike-cahill,c075
1975.04.30,1975,4,30,118,118,3,down,36,0,0,/en/players/fred-stolle/s129/overview,fred-stolle,s129
1975.04.30,1975,4,30,118,118,1,down,20,0,0,/en/players/brian-teacher/t011/overview,brian-teacher,t011
1975.04.30,1975,4,30,121,121,10,down,24,0,0,/en/players/kjell-johansson/j032/overview,kjell-johansson,j032
1975.04.30,1975,4,30,122,122,22,up,25,0,0,/en/players/norman-holmes/h062/overview,norman-holmes,h062
1975.04.30,1975,4,30,123,123,2,down,31,0,0,/en/players/roger-dowdeswell/d081/overview,roger-dowdeswell,d081
1975.04.30,1975,4,30,124,124,9,up,35,0,0,/en/players/ion-tiriac/t040/overview,ion-tiriac,t040
1975.04.30,1975,4,30,125,125,1,down,20,0,0,/en/players/belus-prajoux/p046/overview,belus-prajoux,p046
1975.04.30,1975,4,30,126,126,1,down,31,0,0,/en/players/nicola--spear/s146/overview,nicola--spear,s146
1975.04.30,1975,4,30,127,127,10,down,22,0,0,/en/players/frank-gebert/g071/overview,frank-gebert,g071
1975.04.30,1975,4,30,127,127,1,down,38,0,0,/en/players/jan-eric-lundquist/l158/overview,jan-eric-lundquist,l158
1975.04.30,1975,4,30,127,127,62,up,22,0,0,/en/players/tenny-svensson/s149/overview,tenny-svensson,s149
1975.04.30,1975,4,30,130,130,3,up,28,0,0,/en/players/robert-maud/m140/overview,robert-maud,m140
1975.04.30,1975,4,30,131,131,1,down,33,0,0,/en/players/harald-elschenbroich/e037/overview,harald-elschenbroich,e037
1975.04.30,1975,4,30,131,131,2,down,22,0,0,/en/players/george-hardie/h056/overview,george-hardie,h056
1975.04.30,1975,4,30,133,133,2,up,27,0,0,/en/players/gerald-battrick/b124/overview,gerald-battrick,b124
1975.04.30,1975,4,30,134,134,4,down,30,0,0,/en/players/ove-nils-bengtson/b126/overview,ove-nils-bengtson,b126
1975.04.30,1975,4,30,135,135,8,down,21,0,0,/en/players/mark-farrell/f067/overview,mark-farrell,f067
1975.04.30,1975,4,30,136,136,8,up,22,0,0,/en/players/jean-francois-caujolle/c082/overview,jean-francois-caujolle,c082
1975.04.30,1975,4,30,136,136,2,up,27,0,0,/en/players/peter-szoke/s230/overview,peter-szoke,s230
1975.04.30,1975,4,30,136,136,8,down,26,0,0,/en/players/modesto-tito-vazquez/v051/overview,modesto-tito-vazquez,v051
1975.04.30,1975,4,30,139,139,7,down,35,0,0,/en/players/jaime-pinto-bravo/p067/overview,jaime-pinto-bravo,p067
1975.04.30,1975,4,30,140,140,4,up,29,0,0,/en/players/attila-korpas/k090/overview,attila-korpas,k090
1975.04.30,1975,4,30,141,141,10,up,28,0,0,/en/players/jean-baptiste-chanfreau/c083/overview,jean-baptiste-chanfreau,c083
1975.04.30,1975,4,30,141,141,94,up,19,0,0,/en/players/colin-dowdeswell/d037/overview,colin-dowdeswell,d037
1975.04.30,1975,4,30,141,141,3,down,27,0,0,/en/players/humphrey-hose/h064/overview,humphrey-hose,h064
1975.04.30,1975,4,30,141,141,3,down,22,0,0,/en/players/leif-johansson/j064/overview,leif-johansson,j064
1975.04.30,1975,4,30,145,145,1,down,29,0,0,/en/players/ray-keldie/k047/overview,ray-keldie,k047
1975.04.30,1975,4,30,146,146,3,down,23,0,0,/en/players/john-feaver/f008/overview,john-feaver,f008
1975.04.30,1975,4,30,147,147,2,up,24,0,0,/en/players/jeff-simpson/s123/overview,jeff-simpson,s123
1975.04.30,1975,4,30,148,148,10,down,28,0,0,/en/players/roy-barth/b121/overview,roy-barth,b121
1975.04.30,1975,4,30,148,148,4,down,26,0,0,/en/players/ian-fletcher/f071/overview,ian-fletcher,f071
1975.04.30,1975,4,30,148,148,11,down,31,0,0,/en/players/frantisek-pala/p100/overview,frantisek-pala,p100
1975.04.30,1975,4,30,151,151,84,up,24,0,0,/en/players/john-james/j029/overview,john-james,j029
1975.04.30,1975,4,30,151,151,,,36,0,0,/en/players/manuel-santana/s245/overview,manuel-santana,s245
1975.04.30,1975,4,30,153,153,11,down,29,0,0,/en/players/graham-stilwell/s147/overview,graham-stilwell,s147
1975.04.30,1975,4,30,154,154,1,up,28,0,0,/en/players/ramiro-benavides/b034/overview,ramiro-benavides,b034
1975.04.30,1975,4,30,154,154,2,up,27,0,0,/en/players/jasjit-singh/s142/overview,jasjit-singh,s142
1975.04.30,1975,4,30,156,156,21,down,33,0,0,/en/players/tom-edlefsen/e035/overview,tom-edlefsen,e035
1975.04.30,1975,4,30,157,157,17,up,23,0,0,/en/players/eric-deblicker/d063/overview,eric-deblicker,d063
1975.04.30,1975,4,30,157,157,9,up,23,0,0,/en/players/cliff-letcher/l062/overview,cliff-letcher,l062
1975.04.30,1975,4,30,157,157,3,down,,0,0,/en/players/tadeusz-nowicki/n082/overview,tadeusz-nowicki,n082
1975.04.30,1975,4,30,160,160,29,up,27,0,0,/en/players/elio-lito-alvarez/a057/overview,elio-lito-alvarez,a057
1975.04.30,1975,4,30,160,160,4,down,34,0,0,/en/players/earl-butch-buchholz/b228/overview,earl-butch-buchholz,b228
1975.04.30,1975,4,30,162,162,1,down,20,0,0,/en/players/victor-amaya/a044/overview,victor-amaya,a044
1975.04.30,1975,4,30,162,162,12,up,23,0,0,/en/players/jorge-andrew/a061/overview,jorge-andrew,a061
1975.04.30,1975,4,30,162,162,4,up,31,0,0,/en/players/bill-bowrey/b224/overview,bill-bowrey,b224
1975.04.30,1975,4,30,162,162,6,down,27,0,0,/en/players/petr-kanderal/k113/overview,petr-kanderal,k113
1975.04.30,1975,4,30,162,162,6,down,,0,0,/en/players/robert-machan/m194/overview,robert-machan,m194
1975.04.30,1975,4,30,162,162,1,down,25,0,0,/en/players/wanaro-n'godrella/n045/overview,wanaro-n'godrella,n045
1975.04.30,1975,4,30,162,162,20,up,23,0,0,/en/players/rolf-norberg/n048/overview,rolf-norberg,n048
1975.04.30,1975,4,30,162,162,3,up,29,0,0,/en/players/robert-rheinberger/r069/overview,robert-rheinberger,r069
1975.04.30,1975,4,30,170,170,4,down,27,0,0,/en/players/karl-coombes/c087/overview,karl-coombes,c087
1975.04.30,1975,4,30,170,170,12,up,,0,0,/en/players/john-holladay/h140/overview,john-holladay,h140
1975.04.30,1975,4,30,170,170,9,down,19,0,0,/en/players/gene-mayer/m038/overview,gene-mayer,m038
1975.04.30,1975,4,30,173,173,24,up,24,0,0,/en/players/mike-machette/m132/overview,mike-machette,m132
1975.04.30,1975,4,30,174,174,10,down,34,0,0,/en/players/jim-mcmanus/m144/overview,jim-mcmanus,m144
1975.04.30,1975,4,30,175,175,25,down,28,0,0,/en/players/vladimir-zednik/z023/overview,vladimir-zednik,z023
1975.04.30,1975,4,30,176,176,10,down,22,0,0,/en/players/jim-delaney/d072/overview,jim-delaney,d072
1975.04.30,1975,4,30,176,176,20,down,35,0,0,/en/players/boro-jovanovic/j033/overview,boro-jovanovic,j033
1975.04.30,1975,4,30,176,176,25,down,26,0,0,/en/players/tom-leonard/l061/overview,tom-leonard,l061
1975.04.30,1975,4,30,176,176,10,down,28,0,0,/en/players/armistead-neely/n043/overview,armistead-neely,n043
1975.04.30,1975,4,30,176,176,30,up,28,0,0,/en/players/steven-turner/t053/overview,steven-turner,t053
1975.04.30,1975,4,30,181,181,76,up,25,0,0,/en/players/alvaro-betancur/b131/overview,alvaro-betancur,b131
1975.04.30,1975,4,30,181,181,16,up,28,0,0,/en/players/pat-cramer/c091/overview,pat-cramer,c091
1975.04.30,1975,4,30,181,181,9,down,20,0,0,/en/players/peter-fleming/f030/overview,peter-fleming,f030
1975.04.30,1975,4,30,181,181,9,down,19,0,0,/en/players/rolf-gehring/g007/overview,rolf-gehring,g007
1975.04.30,1975,4,30,181,181,7,down,22,0,0,/en/players/sashi-menon/m058/overview,sashi-menon,m058
1975.04.30,1975,4,30,181,181,7,down,,0,0,/en/players/douglas-palm/p150/overview,douglas-palm,p150
1975.04.30,1975,4,30,187,187,2,up,31,0,0,/en/players/szabolcz-baranyi/b233/overview,szabolcz-baranyi,b233
1975.04.30,1975,4,30,187,187,13,down,25,0,0,/en/players/dick-r.-bohrnstedt/b238/overview,dick-r.-bohrnstedt,b238
1975.04.30,1975,4,30,187,187,13,down,,0,0,/en/players/vincenzo-franchitti/f103/overview,vincenzo-franchitti,f103
1975.04.30,1975,4,30,187,187,13,down,22,0,0,/en/players/james-chico-hagey/h054/overview,james-chico-hagey,h054
1975.04.30,1975,4,30,187,187,2,up,19,0,0,/en/players/chris-kachel/k044/overview,chris-kachel,k044
1975.04.30,1975,4,30,187,187,5,down,27,0,0,/en/players/toshiro-sakai/s103/overview,toshiro-sakai,s103
1975.04.30,1975,4,30,193,193,4,down,20,0,0,/en/players/ernie-ewert/e066/overview,ernie-ewert,e066
1975.04.30,1975,4,30,193,193,19,down,25,0,0,/en/players/john-fort/f073/overview,john-fort,f073
1975.04.30,1975,4,30,193,193,11,down,32,0,0,/en/players/dennis-ralston/r064/overview,dennis-ralston,r064
1975.04.30,1975,4,30,193,193,11,down,23,0,0,/en/players/rayno-seegers/s138/overview,rayno-seegers,s138
1975.04.30,1975,4,30,193,193,11,down,18,0,0,/en/players/ferdi-taygan/t037/overview,ferdi-taygan,t037
1975.04.30,1975,4,30,193,193,11,down,21,0,0,/en/players/stephen-warboys/w090/overview,stephen-warboys,w090
1975.04.30,1975,4,30,199,199,10,down,,0,0,/en/players/janos-benyik/b202/overview,janos-benyik,b202
1975.04.30,1975,4,30,199,199,10,down,24,0,0,/en/players/ricardo-cano/c010/overview,ricardo-cano,c010
1975.04.30,1975,4,30,199,199,10,down,27,0,0,/en/players/steve-faulk/f069/overview,steve-faulk,f069
1975.04.30,1975,4,30,199,199,2,down,20,0,0,/en/players/jean-louis-haillet/h041/overview,jean-louis-haillet,h041
1975.04.30,1975,4,30,199,199,36,up,,0,0,/en/players/toma-ovici/o069/overview,toma-ovici,o069
1975.04.30,1975,4,30,204,204,7,down,33,0,0,/en/players/pierre-barthes/b122/overview,pierre-barthes,b122
1975.04.30,1975,4,30,204,204,10,up,24,0,0,/en/players/peter-doerner/d079/overview,peter-doerner,d079
1975.04.30,1975,4,30,204,204,7,down,33,0,0,/en/players/william-higgins/h129/overview,william-higgins,h129
1975.04.30,1975,4,30,204,204,10,up,,0,0,/en/players/gavorielle-marcu/m240/overview,gavorielle-marcu,m240
1975.04.30,1975,4,30,204,204,31,up,19,0,0,/en/players/ulrich-marten/m137/overview,ulrich-marten,m137
1975.04.30,1975,4,30,204,204,7,down,23,0,0,/en/players/denis-naegelen/n042/overview,denis-naegelen,n042
1975.04.30,1975,4,30,204,204,7,down,19,0,0,/en/players/victor-pecci-sr./p015/overview,victor-pecci-sr.,p015
1975.04.30,1975,4,30,204,204,7,down,36,0,0,/en/players/patricio-rodriguez/r074/overview,patricio-rodriguez,r074
1975.04.30,1975,4,30,212,212,6,down,40,0,0,/en/players/mal-anderson/a060/overview,mal-anderson,a060
1975.04.30,1975,4,30,212,212,6,down,46,0,0,/en/players/richard-pancho-gonzales/g077/overview,richard-pancho-gonzales,g077
1975.04.30,1975,4,30,212,212,6,down,26,0,0,/en/players/zan-guerry/g116/overview,zan-guerry,g116
1975.04.30,1975,4,30,212,212,6,down,34,0,0,/en/players/premjit-lall/l117/overview,premjit-lall,l117
